,count,distance,region,service,group,time,colors,bins
1,30.0,2.0,Lower Hutt,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Lower Hutt,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Lower Hutt,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Lower Hutt,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Lower Hutt,EM_hubs,difficulty_walking,4,black,isolated
0,435.0,0.0,Western Hutt Hills,EM_hubs,difficulty_walking,4,#79D151,0-2
1,51.0,2.0,Western Hutt Hills,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Western Hutt Hills,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Western Hutt Hills,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Western Hutt Hills,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Western Hutt Hills,EM_hubs,difficulty_walking,4,black,isolated
0,1263.0,0.0,Karori,EM_hubs,difficulty_walking,4,#79D151,0-2
1,45.0,2.0,Karori,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Karori,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Karori,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Karori,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Karori,EM_hubs,difficulty_walking,4,black,isolated
0,2562.0,0.0,Johnsonville,EM_hubs,difficulty_walking,4,#79D151,0-2
1,102.0,2.0,Johnsonville,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Johnsonville,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Johnsonville,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Johnsonville,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Johnsonville,EM_hubs,difficulty_walking,4,black,isolated
0,3042.0,0.0,Newtown,EM_hubs,difficulty_walking,4,#79D151,0-2
1,243.0,2.0,Newtown,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Newtown,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Newtown,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Newtown,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Newtown,EM_hubs,difficulty_walking,4,black,isolated
0,978.0,0.0,Stokes Valley,EM_hubs,difficulty_walking,4,#79D151,0-2
1,99.0,2.0,Stokes Valley,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Stokes Valley,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Stokes Valley,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Stokes Valley,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Stokes Valley,EM_hubs,difficulty_walking,4,black,isolated
0,72.0,0.0,Eastbourne,EM_hubs,difficulty_walking,4,#79D151,0-2
1,12.0,2.0,Eastbourne,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Eastbourne,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Eastbourne,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Eastbourne,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Eastbourne,EM_hubs,difficulty_walking,4,black,isolated
0,1227.0,0.0,Tawa,EM_hubs,difficulty_walking,4,#79D151,0-2
1,0.0,2.0,Tawa,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Tawa,EM_hubs,difficulty_walking,4,#29788E,4-6
3,15.0,6.0,Tawa,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Tawa,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Tawa,EM_hubs,difficulty_walking,4,black,isolated
0,1182.0,0.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,4,#79D151,0-2
1,45.0,2.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Wellington Western Suburbs,EM_hubs,difficulty_walking,4,black,isolated
0,492.0,0.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,4,#79D151,0-2
1,150.0,2.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,4,#22A784,2-4
2,6.0,4.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Wellington Southern Suburbs,EM_hubs,difficulty_walking,4,black,isolated
0,15.0,0.0,Wellington Airport,EM_hubs,difficulty_walking,4,#79D151,0-2
1,0.0,2.0,Wellington Airport,EM_hubs,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Wellington Airport,EM_hubs,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wellington Airport,EM_hubs,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Wellington Airport,EM_hubs,difficulty_walking,4,#440154,8+
5,0.0,,Wellington Airport,EM_hubs,difficulty_walking,4,black,isolated
0,27123.0,0.0,All,supermarket,difficulty_walking,4,#79D151,0-2
1,9123.0,2.0,All,supermarket,difficulty_walking,4,#22A784,2-4
2,1053.0,4.0,All,supermarket,difficulty_walking,4,#29788E,4-6
3,1326.0,6.0,All,supermarket,difficulty_walking,4,#404387,6-8
4,1662.0,8.0,All,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,All,supermarket,difficulty_walking,4,black,isolated
0,3840.0,0.0,Kapiti Coast,supermarket,difficulty_walking,4,#79D151,0-2
1,1959.0,2.0,Kapiti Coast,supermarket,difficulty_walking,4,#22A784,2-4
2,216.0,4.0,Kapiti Coast,supermarket,difficulty_walking,4,#29788E,4-6
3,57.0,6.0,Kapiti Coast,supermarket,difficulty_walking,4,#404387,6-8
4,219.0,8.0,Kapiti Coast,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Kapiti Coast,supermarket,difficulty_walking,4,black,isolated
0,516.0,0.0,Levin,supermarket,difficulty_walking,4,#79D151,0-2
1,312.0,2.0,Levin,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Levin,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Levin,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Levin,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Levin,supermarket,difficulty_walking,4,black,isolated
0,1416.0,0.0,Miramar,supermarket,difficulty_walking,4,#79D151,0-2
1,63.0,2.0,Miramar,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Miramar,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Miramar,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Miramar,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Miramar,supermarket,difficulty_walking,4,black,isolated
0,2682.0,0.0,Upper Hutt,supermarket,difficulty_walking,4,#79D151,0-2
1,2067.0,2.0,Upper Hutt,supermarket,difficulty_walking,4,#22A784,2-4
2,279.0,4.0,Upper Hutt,supermarket,difficulty_walking,4,#29788E,4-6
3,195.0,6.0,Upper Hutt,supermarket,difficulty_walking,4,#404387,6-8
4,12.0,8.0,Upper Hutt,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Upper Hutt,supermarket,difficulty_walking,4,black,isolated
0,0.0,0.0,Wainuiomata,supermarket,difficulty_walking,4,#79D151,0-2
1,0.0,2.0,Wainuiomata,supermarket,difficulty_walking,4,#22A784,2-4
2,24.0,4.0,Wainuiomata,supermarket,difficulty_walking,4,#29788E,4-6
3,789.0,6.0,Wainuiomata,supermarket,difficulty_walking,4,#404387,6-8
4,1344.0,8.0,Wainuiomata,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Wainuiomata,supermarket,difficulty_walking,4,black,isolated
0,1332.0,0.0,Wellington RORO & CBD,supermarket,difficulty_walking,4,#79D151,0-2
1,0.0,2.0,Wellington RORO & CBD,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Wellington RORO & CBD,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wellington RORO & CBD,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Wellington RORO & CBD,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Wellington RORO & CBD,supermarket,difficulty_walking,4,black,isolated
0,162.0,0.0,Porirua North,supermarket,difficulty_walking,4,#79D151,0-2
1,69.0,2.0,Porirua North,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Porirua North,supermarket,difficulty_walking,4,#29788E,4-6
3,120.0,6.0,Porirua North,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Porirua North,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Porirua North,supermarket,difficulty_walking,4,black,isolated
0,645.0,0.0,Titahi Bay,supermarket,difficulty_walking,4,#79D151,0-2
1,12.0,2.0,Titahi Bay,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Titahi Bay,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Titahi Bay,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Titahi Bay,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Titahi Bay,supermarket,difficulty_walking,4,black,isolated
0,1545.0,0.0,Porirua East,supermarket,difficulty_walking,4,#79D151,0-2
1,1668.0,2.0,Porirua East,supermarket,difficulty_walking,4,#22A784,2-4
2,240.0,4.0,Porirua East,supermarket,difficulty_walking,4,#29788E,4-6
3,132.0,6.0,Porirua East,supermarket,difficulty_walking,4,#404387,6-8
4,15.0,8.0,Porirua East,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Porirua East,supermarket,difficulty_walking,4,black,isolated
0,264.0,0.0,Porirua CBD,supermarket,difficulty_walking,4,#79D151,0-2
1,18.0,2.0,Porirua CBD,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Porirua CBD,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Porirua CBD,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Porirua CBD,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Porirua CBD,supermarket,difficulty_walking,4,black,isolated
0,495.0,0.0,Petone,supermarket,difficulty_walking,4,#79D151,0-2
1,72.0,2.0,Petone,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Petone,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Petone,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Petone,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Petone,supermarket,difficulty_walking,4,black,isolated
0,4347.0,0.0,Lower Hutt,supermarket,difficulty_walking,4,#79D151,0-2
1,1107.0,2.0,Lower Hutt,supermarket,difficulty_walking,4,#22A784,2-4
2,18.0,4.0,Lower Hutt,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Lower Hutt,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Lower Hutt,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Lower Hutt,supermarket,difficulty_walking,4,black,isolated
0,12.0,0.0,Western Hutt Hills,supermarket,difficulty_walking,4,#79D151,0-2
1,204.0,2.0,Western Hutt Hills,supermarket,difficulty_walking,4,#22A784,2-4
2,249.0,4.0,Western Hutt Hills,supermarket,difficulty_walking,4,#29788E,4-6
3,21.0,6.0,Western Hutt Hills,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Western Hutt Hills,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Western Hutt Hills,supermarket,difficulty_walking,4,black,isolated
0,1083.0,0.0,Karori,supermarket,difficulty_walking,4,#79D151,0-2
1,225.0,2.0,Karori,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Karori,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Karori,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Karori,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Karori,supermarket,difficulty_walking,4,black,isolated
0,2481.0,0.0,Johnsonville,supermarket,difficulty_walking,4,#79D151,0-2
1,183.0,2.0,Johnsonville,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Johnsonville,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Johnsonville,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Johnsonville,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Johnsonville,supermarket,difficulty_walking,4,black,isolated
0,3135.0,0.0,Newtown,supermarket,difficulty_walking,4,#79D151,0-2
1,150.0,2.0,Newtown,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Newtown,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Newtown,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Newtown,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Newtown,supermarket,difficulty_walking,4,black,isolated
0,969.0,0.0,Stokes Valley,supermarket,difficulty_walking,4,#79D151,0-2
1,108.0,2.0,Stokes Valley,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Stokes Valley,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Stokes Valley,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Stokes Valley,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Stokes Valley,supermarket,difficulty_walking,4,black,isolated
0,0.0,0.0,Eastbourne,supermarket,difficulty_walking,4,#79D151,0-2
1,0.0,2.0,Eastbourne,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Eastbourne,supermarket,difficulty_walking,4,#29788E,4-6
3,12.0,6.0,Eastbourne,supermarket,difficulty_walking,4,#404387,6-8
4,72.0,8.0,Eastbourne,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Eastbourne,supermarket,difficulty_walking,4,black,isolated
0,1038.0,0.0,Tawa,supermarket,difficulty_walking,4,#79D151,0-2
1,189.0,2.0,Tawa,supermarket,difficulty_walking,4,#22A784,2-4
2,15.0,4.0,Tawa,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Tawa,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Tawa,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Tawa,supermarket,difficulty_walking,4,black,isolated
0,969.0,0.0,Wellington Western Suburbs,supermarket,difficulty_walking,4,#79D151,0-2
1,258.0,2.0,Wellington Western Suburbs,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Wellington Western Suburbs,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wellington Western Suburbs,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Wellington Western Suburbs,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Wellington Western Suburbs,supermarket,difficulty_walking,4,black,isolated
0,177.0,0.0,Wellington Southern Suburbs,supermarket,difficulty_walking,4,#79D151,0-2
1,459.0,2.0,Wellington Southern Suburbs,supermarket,difficulty_walking,4,#22A784,2-4
2,12.0,4.0,Wellington Southern Suburbs,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wellington Southern Suburbs,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Wellington Southern Suburbs,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Wellington Southern Suburbs,supermarket,difficulty_walking,4,black,isolated
0,15.0,0.0,Wellington Airport,supermarket,difficulty_walking,4,#79D151,0-2
1,0.0,2.0,Wellington Airport,supermarket,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Wellington Airport,supermarket,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wellington Airport,supermarket,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Wellington Airport,supermarket,difficulty_walking,4,#440154,8+
5,0.0,,Wellington Airport,supermarket,difficulty_walking,4,black,isolated
0,9936.0,0.0,All,fuel_station,difficulty_walking,4,#79D151,0-2
1,14415.0,2.0,All,fuel_station,difficulty_walking,4,#22A784,2-4
2,8274.0,4.0,All,fuel_station,difficulty_walking,4,#29788E,4-6
3,2193.0,6.0,All,fuel_station,difficulty_walking,4,#404387,6-8
4,5469.0,8.0,All,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,All,fuel_station,difficulty_walking,4,black,isolated
0,1071.0,0.0,Kapiti Coast,fuel_station,difficulty_walking,4,#79D151,0-2
1,2040.0,2.0,Kapiti Coast,fuel_station,difficulty_walking,4,#22A784,2-4
2,765.0,4.0,Kapiti Coast,fuel_station,difficulty_walking,4,#29788E,4-6
3,627.0,6.0,Kapiti Coast,fuel_station,difficulty_walking,4,#404387,6-8
4,1788.0,8.0,Kapiti Coast,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Kapiti Coast,fuel_station,difficulty_walking,4,black,isolated
0,0.0,0.0,Levin,fuel_station,difficulty_walking,4,#79D151,0-2
1,0.0,2.0,Levin,fuel_station,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Levin,fuel_station,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Levin,fuel_station,difficulty_walking,4,#404387,6-8
4,828.0,8.0,Levin,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Levin,fuel_station,difficulty_walking,4,black,isolated
0,693.0,0.0,Miramar,fuel_station,difficulty_walking,4,#79D151,0-2
1,786.0,2.0,Miramar,fuel_station,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Miramar,fuel_station,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Miramar,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Miramar,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Miramar,fuel_station,difficulty_walking,4,black,isolated
0,1314.0,0.0,Upper Hutt,fuel_station,difficulty_walking,4,#79D151,0-2
1,1986.0,2.0,Upper Hutt,fuel_station,difficulty_walking,4,#22A784,2-4
2,1029.0,4.0,Upper Hutt,fuel_station,difficulty_walking,4,#29788E,4-6
3,651.0,6.0,Upper Hutt,fuel_station,difficulty_walking,4,#404387,6-8
4,255.0,8.0,Upper Hutt,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Upper Hutt,fuel_station,difficulty_walking,4,black,isolated
0,0.0,0.0,Wainuiomata,fuel_station,difficulty_walking,4,#79D151,0-2
1,0.0,2.0,Wainuiomata,fuel_station,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Wainuiomata,fuel_station,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wainuiomata,fuel_station,difficulty_walking,4,#404387,6-8
4,2157.0,8.0,Wainuiomata,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Wainuiomata,fuel_station,difficulty_walking,4,black,isolated
0,963.0,0.0,Wellington RORO & CBD,fuel_station,difficulty_walking,4,#79D151,0-2
1,366.0,2.0,Wellington RORO & CBD,fuel_station,difficulty_walking,4,#22A784,2-4
2,3.0,4.0,Wellington RORO & CBD,fuel_station,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Wellington RORO & CBD,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Wellington RORO & CBD,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Wellington RORO & CBD,fuel_station,difficulty_walking,4,black,isolated
0,63.0,0.0,Porirua North,fuel_station,difficulty_walking,4,#79D151,0-2
1,168.0,2.0,Porirua North,fuel_station,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Porirua North,fuel_station,difficulty_walking,4,#29788E,4-6
3,120.0,6.0,Porirua North,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Porirua North,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Porirua North,fuel_station,difficulty_walking,4,black,isolated
0,0.0,0.0,Titahi Bay,fuel_station,difficulty_walking,4,#79D151,0-2
1,321.0,2.0,Titahi Bay,fuel_station,difficulty_walking,4,#22A784,2-4
2,336.0,4.0,Titahi Bay,fuel_station,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Titahi Bay,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Titahi Bay,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Titahi Bay,fuel_station,difficulty_walking,4,black,isolated
0,651.0,0.0,Porirua East,fuel_station,difficulty_walking,4,#79D151,0-2
1,1059.0,2.0,Porirua East,fuel_station,difficulty_walking,4,#22A784,2-4
2,1212.0,4.0,Porirua East,fuel_station,difficulty_walking,4,#29788E,4-6
3,321.0,6.0,Porirua East,fuel_station,difficulty_walking,4,#404387,6-8
4,357.0,8.0,Porirua East,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Porirua East,fuel_station,difficulty_walking,4,black,isolated
0,99.0,0.0,Porirua CBD,fuel_station,difficulty_walking,4,#79D151,0-2
1,183.0,2.0,Porirua CBD,fuel_station,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Porirua CBD,fuel_station,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Porirua CBD,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Porirua CBD,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Porirua CBD,fuel_station,difficulty_walking,4,black,isolated
0,330.0,0.0,Petone,fuel_station,difficulty_walking,4,#79D151,0-2
1,237.0,2.0,Petone,fuel_station,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Petone,fuel_station,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Petone,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Petone,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Petone,fuel_station,difficulty_walking,4,black,isolated
0,825.0,0.0,Lower Hutt,fuel_station,difficulty_walking,4,#79D151,0-2
1,1608.0,2.0,Lower Hutt,fuel_station,difficulty_walking,4,#22A784,2-4
2,2862.0,4.0,Lower Hutt,fuel_station,difficulty_walking,4,#29788E,4-6
3,177.0,6.0,Lower Hutt,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Lower Hutt,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Lower Hutt,fuel_station,difficulty_walking,4,black,isolated
0,0.0,0.0,Western Hutt Hills,fuel_station,difficulty_walking,4,#79D151,0-2
1,93.0,2.0,Western Hutt Hills,fuel_station,difficulty_walking,4,#22A784,2-4
2,261.0,4.0,Western Hutt Hills,fuel_station,difficulty_walking,4,#29788E,4-6
3,132.0,6.0,Western Hutt Hills,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Western Hutt Hills,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Western Hutt Hills,fuel_station,difficulty_walking,4,black,isolated
0,1014.0,0.0,Karori,fuel_station,difficulty_walking,4,#79D151,0-2
1,294.0,2.0,Karori,fuel_station,difficulty_walking,4,#22A784,2-4
2,0.0,4.0,Karori,fuel_station,difficulty_walking,4,#29788E,4-6
3,0.0,6.0,Karori,fuel_station,difficulty_walking,4,#404387,6-8
4,0.0,8.0,Karori,fuel_station,difficulty_walking,4,#440154,8+
5,0.0,,Karori,fuel_station,difficulty_walking,4,black,isolated
0,1269.0,0.0,Johnsonville,fuel_station,difficulty_walking,4,#79D151,0-2
1,1212.0,2.0,Johnsonville,fuel_station,difficulty_walking,4,#22A784,2-4
2,183.0,4.0,Johnsonville,fuel_station,difficulty_walking,4,#29788E,4-6
